sentence,logit,prediction,sentiment_score
"Tesla seeks to build Model 3 with LFP batteries in China - Reuters,?",[0.20163253 0.00781387 0.79055357],neutral,0.19381866
"Online auto shopping on the rise,?",[0.07657616 0.6299524  0.29347143],negative,-0.5533762
"Ackman tempts Musk to join cities with Howard Hughes presence,?",[0.07208818 0.04857114 0.87934065],neutral,0.023517039
"Construction buzzing at Tesla's Shanghai Gigafactory - Electrek,?",[0.03814529 0.12665147 0.8352033 ],neutral,-0.08850618
"Does Tesla need an operational leader ,?",[0.07540417 0.01756122 0.90703464],neutral,0.057842948
"Tesla gives anxious Fremont workers an option,?",[0.04764231 0.48271534 0.4696423 ],negative,-0.43507302
"Tesla abandons lawsuit to keep California plant open - CNBC,?",[0.19478571 0.35683078 0.4483835 ],neutral,-0.16204506
"Tesla's China registrations slump in April,?",[0.0101967  0.96852666 0.02127664],negative,-0.95833
"Morgan Stanley still stuck in neutral on Tesla,?",[0.03932568 0.7759112  0.18476312],negative,-0.73658556
"Expansion could be back on for Nevada Gigafactory,?",[0.1192396 0.0107234 0.870037 ],neutral,0.1085162
"Tesla eyes S&amp;P 500 inclusion,?",[0.04678602 0.12733676 0.82587725],neutral,-0.08055074
"Tesla tells employees it received a nod to reopen California plant,?",[0.72417665 0.0779558  0.19786753],positive,0.64622086
"""Appaloosa Management buys Twitter, exits Caesars, cuts Facebook"",?",[0.01443385 0.9424356  0.04313055],negative,-0.92800176
"Saudi sovereign Fund adds Facebook and Disney to holdings,?",[0.07602025 0.01244902 0.9115308 ],neutral,0.06357123
"""Panasonic resumes work at Tesla Nevada facility, delays New York start"",?",[0.05124177 0.26457122 0.684187  ],neutral,-0.21332945
"Austin expected to land next Tesla Gigafactory,?",[0.03311287 0.02240236 0.94448483],neutral,0.010710508
"Tesla plans for electrifying reveal at Battery Day,?",[0.04241723 0.02738751 0.9301953 ],neutral,0.015029727
"Tesla employees face return to work dilemma,?",[0.01831719 0.94192034 0.03976247],negative,-0.9236032
"Tesla dips after California AG chimes in,?",[0.05125384 0.85266674 0.09607937],negative,-0.8014129
"Tesla tipped to cut Model 3 prices in China,?",[0.03505965 0.9149523  0.04998812],negative,-0.87989265
"Tesla can reopen Fremont with additional precautions,?",[0.10970572 0.02267957 0.8676147 ],neutral,0.08702615
"Tesla gains as POTUS backs Fremont opening,?",[0.750972   0.19400246 0.05502558],positive,0.5569695
"Alameda doesn't handcuff Tesla,?",[0.03322502 0.4410522  0.52572274],neutral,-0.40782717
"""Tesla ignores local authorities, to restart production in Fremont"",?",[0.08329286 0.62966365 0.2870435 ],negative,-0.5463708
"Texas pursues Tesla,?",[0.03334865 0.05764885 0.90900254],neutral,-0.024300199
"Tesla lower as relocation risk sized up,?",[0.04777095 0.8979716  0.05425749],negative,-0.8502006
"Tesla model 3 sales in China plunge 64% in April,?",[0.01864645 0.9571224  0.02423122],negative,-0.9384759
"Musk says Tesla is done with California,?",[0.04890918 0.40603277 0.5450581 ],neutral,-0.35712358
"Tesla secures lending line in China,?",[0.8165502  0.0198511  0.16359873],positive,0.7966991
"Tesla not yet cleared to reopen California plant,?",[0.0392225  0.44133818 0.5194393 ],neutral,-0.40211567
"Tesla rallies right past report of European chief exit,?",[0.07782269 0.63599735 0.28617993],negative,-0.55817467
"Tesla set to restart operations at Fremont,?",[0.02996718 0.12549922 0.8445336 ],neutral,-0.09553204
"Tesla extends break at Shanghai plant,?",[0.03823222 0.8167147  0.14505315],negative,-0.7784825
"Green shoots in China auto,?",[0.09134408 0.03683301 0.87182295],neutral,0.054511067
"Model 3 tops the list in collapsed U K  market,?",[0.66490644 0.04491966 0.29017395],positive,0.6199868
"""Ferrari tops Detroit Three, Tesla tops all"",?",[0.07494777 0.07952931 0.84552294],neutral,-0.004581541
"Tesla +6% with Musk tweet in rear-view mirror,?",[0.09959961 0.3465076  0.5538928 ],neutral,-0.24690801
"EVs remain a priority in China,?",[0.15091504 0.02127404 0.82781094],neutral,0.129641
"A glut for the U S  auto industry,?",[0.03404577 0.8462032  0.11975098],negative,-0.81215745
"Tesla applies to provide electricity in U K - Telegraph,?",[0.03843878 0.01008241 0.9514788 ],neutral,0.028356377
"Tesla extends timeline on return to work,?",[0.41927704 0.12344091 0.45728207],neutral,0.29583615
"Elon Musk downgrades Tesla (updated),?",[0.03474819 0.6744423  0.29080954],negative,-0.6396941
"Greenlight talks the longs and shorts of Q1,?",[0.0407076  0.05220029 0.9070921 ],neutral,-0.0114926845
"Einhorn's Greenlight Capital slips again in April,?",[0.01060713 0.9723361  0.0170567 ],negative,-0.961729
"Tesla drops Model 3 prices in China for subsidy inclusion,?",[0.04243343 0.900532   0.05703451],negative,-0.85809857
"Einhorn barks at Musk again,?",[0.05388595 0.6857233  0.26039076],negative,-0.63183737
"Tesla pares early pop after the dust settles,?",[0.10326981 0.10517358 0.7915566 ],neutral,-0.0019037724
"""Lockdowns are 'fascist,' says Musk, Zuckerberg disagrees"",?",[0.04145838 0.7197338  0.23880783],negative,-0.6782754
"Wedbush sees Tesla hitting 100K run rate in China,?",[0.43979698 0.09486169 0.46534136],neutral,0.3449353
"Tesla +10% with a plan to put the pedal to the metal (updated),?",[0.22594155 0.02382238 0.75023603],neutral,0.20211917
"Tesla rides higher after surprise Q1 profit,?",[0.84582245 0.1034224  0.05075518],positive,0.74240005
"""Tesla EPS beats by $1 45, beats on revenue"",?",[0.19368012 0.0398755  0.7664444 ],neutral,0.15380463
"Tesla Q1 2020 Earnings Preview,?",[0.0872964  0.31667975 0.5960238 ],neutral,-0.22938335
"Huge payday looming for Elon Musk,?",[0.08504789 0.45233712 0.462615  ],neutral,-0.36728925
"""Into earnings, Baird points to high-interest Energy Tech names"",?",[0.07149028 0.02516627 0.90334344],neutral,0.046324015
"Tesla reverses plan to bring workers back to Fremont plant - CNBC,?",[0.24573526 0.63016963 0.1240951 ],negative,-0.38443437
"Tesla rallies even with Fremont opening date unclear,?",[0.09629066 0.6928966  0.21081282],negative,-0.59660596
"Tesla +4% as earnings day approaches,?",[0.19819249 0.64596516 0.15584236],negative,-0.44777268
"Tesla calling some workers back to California plant next week - Bloomberg,?",[0.038897   0.8315723  0.12953068],negative,-0.7926753
"Texas in the mix for Tesla plant,?",[0.03095819 0.04072943 0.9283123 ],neutral,-0.009771243
"Musk: Tesla will build cybertrucks wherever new factory lands,?",[0.02988214 0.03939233 0.9307256 ],neutral,-0.009510191
"Tesla raises China prices after subsidies cut,?",[0.5772065  0.23713002 0.18566348],positive,0.34007648
"Tesla's new board member likes to take on shorts,?",[0.04908257 0.01857182 0.9323456 ],neutral,0.030510748
"BofA sees Tesla going in reverse,?",[0.05104356 0.5592647  0.3896918 ],negative,-0.50822115
"""Robinhood names top 10 stocks in March, as platform saw surging volumes"",?",[0.38547328 0.07399921 0.5405275 ],neutral,0.31147408
"Tesla keeps trucking higher,?",[0.3460793  0.14231004 0.5116106 ],neutral,0.20376925
"Lawsuit over Elon Musk's 'funding secured' tweet moves on,?",[0.03190484 0.8089457  0.15914938],negative,-0.7770409
"Animal spirits firing up again on Tesla,?",[0.14177386 0.08407188 0.7741543 ],neutral,0.057701983
"Zoox agrees to settle lawsuit with Tesla for alleged trade secret theft,?",[0.26570776 0.60985285 0.12443943],negative,-0.3441451
"Tesla China registrations jump with Shanghai pumping out Model 3s,?",[0.65367436 0.24496824 0.10135745],positive,0.40870613
"Goldman Sachs a believer in Tesla,?",[0.08627599 0.04202029 0.87170374],neutral,0.044255707
"Joplin makes a strong play for the Midwest Gigafactory,?",[0.55645806 0.02762686 0.41591507],positive,0.5288312
"Auto sector burns cash with plants idled,?",[0.01650828 0.9219429  0.06154889],negative,-0.9054346
"Credit Suisse pulls bearish view on Tesla,?",[0.0235547  0.92041045 0.05603489],negative,-0.8968558
"Tesla pursues rent reductions amid pandemic - WSJ,?",[0.06250402 0.86875033 0.06874562],negative,-0.80624634
"Tesla to sell more Shanghai-built versions of Model 3,?",[0.550033   0.02356947 0.42639762],positive,0.5264635
"China auto starts slow crawl back,?",[0.06952776 0.6893878  0.24108438],negative,-0.61986005
"""Tesla cuts pay, furloughs hourly workers until May 4"",?",[0.01842539 0.94451725 0.03705734],negative,-0.92609185
"Tesla jumps to four-week high,?",[0.792911   0.07303758 0.13405141],positive,0.7198734
"Longer range China-made Model 3,?",[0.06540097 0.10124674 0.8333523 ],neutral,-0.03584577
"Tesla +5% after Jefferies bump,?",[0.11066455 0.7390806  0.15025486],negative,-0.62841606
"Tesla letting off contract workers at US car and battery plants,?",[0.01568734 0.94812584 0.03618681],negative,-0.9324385
"Tesla +7% as investors take the longer view,?",[0.28333285 0.49448034 0.22218679],negative,-0.21114749
"Tesla rallies after deliveries top 88K,?",[0.48830307 0.39380652 0.1178905 ],positive,0.09449655
"Cybertruck talk picks up,?",[0.25072488 0.22933729 0.5199378 ],neutral,0.021387592
"""Chanos covers Luckin short, warns on """"virus"""" names"",?",[0.05029731 0.17206518 0.77763754],neutral,-0.12176788
"Tesla seen riding out pandemic,?",[0.04168886 0.53773314 0.42057797],negative,-0.49604428
"Tesla deliveries estimates to be dialed down,?",[0.04709319 0.73552006 0.21738672],negative,-0.68842685
"Tesla to cut staff by 75% at Gigafactory 1,?",[0.01560738 0.96922386 0.01516889],negative,-0.9536165
"Tesla to start delivering ventilators to NY hospitals tonight,?",[0.17169558 0.01597987 0.8123246 ],neutral,0.1557157
"Tesla informs employees about positive coronavirus cases,?",[0.07446229 0.39582387 0.5297138 ],neutral,-0.32136157
"Giga New York to reopen for ventilator production,?",[0.06181132 0.17595953 0.7622292 ],neutral,-0.11414821
"Tesla shakes off bear call,?",[0.05334022 0.623278   0.3233818 ],negative,-0.5699378
"Tesla nabs ventilators from China in COVID-19 fight,?",[0.15514265 0.38717902 0.4576784 ],neutral,-0.23203637
"Steep drop in U S  auto sales forecast for full year,?",[0.01349213 0.96736854 0.01913933],negative,-0.95387644
"Automakers get green light for ventilators,?",[0.63550353 0.02119423 0.34330228],positive,0.6143093
"Musk discusses ventilators with Medtronic,?",[0.04190697 0.01802915 0.94006383],neutral,0.023877824
"Panasonic pulls the plug at the Gigafactory for two weeks,?",[0.02150504 0.85840434 0.1200906 ],negative,-0.8368993
"Auto sector gains even as plants go dark,?",[0.8983787  0.03659653 0.06502485],positive,0.86178213
"Tesla suspends production in California,?",[0.01199067 0.94481957 0.04318967],negative,-0.9328289
"NTSB cites Tesla's Autopilot in fatal Model 3 crash,?",[0.03716333 0.6575837  0.30525297],negative,-0.6204204
"Tesla rallies with the lights still on in Fremont,?",[0.05216841 0.214599   0.7332326 ],neutral,-0.16243058
"Wedbush expects rough road for Tesla in near term,?",[0.0696062  0.7076563  0.22273749],negative,-0.63805014
"Tesla will make ventilators if there's a shortage,?",[0.06604221 0.01807339 0.9158844 ],neutral,0.047968823
"Tesla keeping Fremont plant open with fraction of workers - Sheriff,?",[0.0501528  0.5133627  0.43648452],negative,-0.4632099
"Detroit automakers close U S  plants while Tesla holds out,?",[0.01214988 0.9410593  0.04679085],negative,-0.9289094
"Tesla -10% as Fremont production in question,?",[0.12387733 0.43617922 0.43994346],neutral,-0.31230187
"Tesla plant not considered an essential Bay Area business,?",[0.03020411 0.24983549 0.71996033],neutral,-0.21963139
"Morgan Stanley stress tests auto,?",[0.04324181 0.5086078  0.44815034],negative,-0.465366
"Tesla to stay running in Fremont,?",[0.06683426 0.43539137 0.49777436],neutral,-0.3685571
"Tesla delivers its first Model Y,?",[0.3468418  0.02061146 0.6325467 ],neutral,0.32623035
"RBC expects 20% decline in US vehicle sales amid coronavirus outbreak,?",[0.01685333 0.96515787 0.01798874],negative,-0.94830453
"Bernstein still sees Tesla as overvalued,?",[0.12937848 0.07702804 0.79359347],neutral,0.05235044
"Transports reeling after U S  shutdowns,?",[0.02080193 0.91628563 0.0629124 ],negative,-0.89548373
"Tesla falls sharply as U S  coronavirus anxiety ramps up,?",[0.01933207 0.9554835  0.02518442],negative,-0.93615144
"U S  auto set to zoom higher,?",[0.33578247 0.12217861 0.542039  ],neutral,0.21360385
"Tesla posts double-digit drop,?",[0.01738174 0.9485284  0.03408983],negative,-0.9311467
"Auto stocks slammed in early trading,?",[0.01337931 0.9549104  0.03171039],negative,-0.94153106
"Tesla looks to build Cybertruck in central U S ,?",[0.06161999 0.01573405 0.9226459 ],neutral,0.045885935
"Tesla said to lose key Model 3 exec,?",[0.01421618 0.95741826 0.02836546],negative,-0.9432021
"Cheap gas not seen disrupting EV transformation,?",[0.05427334 0.46429873 0.48142797],neutral,-0.4100254
"Tesla makes one millionth car,?",[0.13896294 0.06986534 0.7911717 ],neutral,0.0690976
"Tesla plans to hike Shanghai factory's car parts production - Reuters,?",[0.78549165 0.08236069 0.13214765],positive,0.70313096
"The auto sector spins out,?",[0.03332837 0.7554359  0.21123575],negative,-0.7221075
"Tesla -11% as investors take risk off the table,?",[0.17301896 0.6388778  0.18810318],negative,-0.46585885
"Top investor says Tesla is 'better run' after shakeup,?",[0.6377482  0.1973353  0.16491647],positive,0.44041288
"Tesla gets green light in China for longer-range Model 3,?",[0.91647357 0.02225003 0.06127638],positive,0.8942236
"Wedbush sees GM as serious player in EVs,?",[0.10458609 0.01048089 0.88493305],neutral,0.09410521
"GM is Morgan Stanley's top pick in auto,?",[0.25219536 0.01786183 0.7299428 ],neutral,0.23433353
"Tesla +7% after landing JMP Securities upgrade,?",[0.4126396  0.338267   0.24909347],positive,0.07437259
"Cybertruck passes early test with construction pros,?",[0.85990644 0.04144877 0.09864487],positive,0.81845766
"Consumer favorites have a week to forget,?",[0.09034013 0.2751502  0.6345097 ],neutral,-0.18481007
"Tesla continues to slide,?",[0.03213228 0.9021644  0.06570335],negative,-0.87003213
"""Tesla, Panasonic end solar deal in New York"",?",[0.10041094 0.04860997 0.8509791 ],neutral,0.051800966
"Tesla slammed at NTSB hearing,?",[0.02310688 0.87973607 0.09715702],negative,-0.8566292
"Tesla -7% as coronavirus cases climb,?",[0.47077543 0.35447428 0.17475031],positive,0.11630115
"China auto deliveries come to a standstill,?",[0.06012073 0.68581337 0.25406584],negative,-0.6256926
"Clearing operations resume at Giga Berlin,?",[0.03415987 0.09778315 0.86805695],neutral,-0.06362328
"Consumer high-flyers hit a mid-day tripwire,?",[0.06804424 0.59044665 0.3415091 ],negative,-0.5224024
"Tesla rally powers up again,?",[0.19870079 0.06304313 0.73825616],neutral,0.13565765
"Tesla rally keeps analysts scrambling,?",[0.02375871 0.9039177  0.07232365],negative,-0.88015896
"Renaissance Technologies rides Tesla rally,?",[0.04267734 0.11818501 0.8391376 ],neutral,-0.07550767
"Tesla looks at cobalt-free batteries,?",[0.03255585 0.06183892 0.90560526],neutral,-0.02928307
"Court halts forest clearance for Giga Berlin,?",[0.02245743 0.91029924 0.06724329],negative,-0.8878418
"Loup Ventures sees Tesla in the EV pole position,?",[0.07874121 0.03181731 0.8894415 ],neutral,0.046923894
"Tesla acknowledges 'health epidemics' as risk in filing,?",[0.06053316 0.33731392 0.60215294],neutral,-0.27678075
"Tesla pricing $2B offering at $767/share - Bloomberg,?",[0.03645097 0.04816171 0.9153874 ],neutral,-0.011710737
"Tesla's capital raise called a smart move,?",[0.6171364  0.02645155 0.35641208],positive,0.5906849
"Tesla discloses new subpoena,?",[0.03970487 0.5015563  0.4587389 ],negative,-0.46185142
"Tesla hits the capital raise button,?",[0.22164929 0.05246281 0.72588795],neutral,0.16918649
"Tesla recalls 15K Model X SUVs over power steering issue,?",[0.01745785 0.95293677 0.02960534],negative,-0.9354789
"Tesla crashes placed on NTSB docket,?",[0.03403717 0.52093977 0.44502306],negative,-0.4869026
"Tesla +7% as Shanghai workers roll in,?",[0.06356139 0.8787332  0.05770534],negative,-0.81517184
"Automakers look to restart production in China,?",[0.07230423 0.32585257 0.60184324],neutral,-0.25354835
"Giga Berlin eligible for state subsidies,?",[0.05439118 0.01032634 0.9352825 ],neutral,0.044064842
"Tesla aims for restart in Shanghai next week,?",[0.04502758 0.18547177 0.7695006 ],neutral,-0.14044419
"Tesla continues slide as China slowdown factors in,?",[0.02242589 0.947729   0.02984511],negative,-0.9253031
"Tesla -18% as selling picks up,?",[0.45262238 0.17171443 0.37566325],positive,0.28090796
"Tesla tumbling after confirming China deliveries delay,?",[0.02581919 0.9091242  0.06505658],negative,-0.883305
"Canaccord downgrades Tesla after sizzling rally,?",[0.02391942 0.9319019  0.04417865],negative,-0.90798247
"Musk asks Twitter about 'Giga Texas',?",[0.07628293 0.05901248 0.86470455],neutral,0.017270453
"Tesla rally takes a breather into the close,?",[0.11084866 0.35318783 0.53596354],neutral,-0.24233916
"Tesla goes parabolic; Citron says even Musk might short here,?",[0.04631833 0.41760585 0.5360758 ],neutral,-0.37128752
"Tesla makes a run at $900,?",[0.09838118 0.1900652  0.71155363],neutral,-0.09168403
"Tesla tops $800 on boost from Panasonic JV,?",[0.6163477  0.25949055 0.12416179],positive,0.35685712
"Tesla soars on China growth conviction,?",[0.61999273 0.10789494 0.27211234],positive,0.5120978
"Tesla burns rubber again,?",[0.07461144 0.34585604 0.5795325 ],neutral,-0.2712446
"CATL confirms Tesla supply deal,?",[0.53074473 0.10984039 0.35941494],positive,0.42090434
"Tesla +8% as analysts try to keep up,?",[0.60684425 0.3322117  0.06094406],positive,0.27463254
"Tesla promises quick ramp for Model Y as shares surge,?",[0.8471307  0.01924338 0.13362586],positive,0.82788736
"Wedbush sees Tesla cruising to 1M deliveries,?",[0.76248217 0.02964046 0.20787734],positive,0.73284173
"Tesla blasts through $600 after big earnings beat,?",[0.45245096 0.35841832 0.18913074],positive,0.094032645
"""Tesla EPS beats by $0 38, beats on revenue"",?",[0.27100584 0.05065909 0.67833513],neutral,0.22034675
"WWII bombs defused at Tesla's German site,?",[0.03599513 0.63399446 0.33001047],negative,-0.59799933
"Tesla Q4 2019 Earnings Preview,?",[0.07332665 0.35957557 0.5670978 ],neutral,-0.28624892
"What to watch in Tesla's Q4 report,?",[0.03296314 0.02847931 0.93855757],neutral,0.00448383
"China anxiety dents auto sector,?",[0.01579903 0.95577097 0.02843002],negative,-0.9399719
"Rivian looks to crash EV party,?",[0.05688305 0.18001951 0.7630974 ],neutral,-0.12313646
"U S  Senator takes dig at Tesla's Autopilot,?",[0.04988913 0.7106337  0.23947711],negative,-0.66074455
"UBS note on Tesla scratches heads,?",[0.06595681 0.4491058  0.4849374 ],neutral,-0.383149
"Tesla faces new suit over acceleration,?",[0.06813972 0.6721408  0.2597195 ],negative,-0.60400105
"Wedbush confident on Tesla ahead of earnings,?",[0.7860935  0.04450872 0.16939783],positive,0.7415848
"""Tesla joins $100B club, tops Volkswagen"",?",[0.15886417 0.04279007 0.7983457 ],neutral,0.1160741
"Tesla breaks through in Michigan,?",[0.07154913 0.3110511  0.61739975],neutral,-0.23950197
"Analysts upshift and downshift on Tesla,?",[0.05515197 0.49597597 0.44887206],negative,-0.440824
"Tesla blasts U S  safety recall petition,?",[0.04511655 0.25781018 0.6970732 ],neutral,-0.21269363
"Tesla secures land for European factory,?",[0.61851823 0.0222502  0.3592315 ],positive,0.59626806
"Tesla unintended acceleration complaints to come under NHTSA scrutiny,?",[0.03621927 0.6151849  0.3485958 ],negative,-0.57896566
"Tesla cools off after Morgan Stanley turns bearish,?",[0.03166149 0.88380724 0.08453131],negative,-0.85214573
"New Tesla registrations nearly halve in California,?",[0.23333196 0.6141705  0.15249749],negative,-0.3808385
"Tesla looks to Glencore for cobalt,?",[0.02972188 0.07235096 0.89792717],neutral,-0.042629085
"U S  auto sales forecast to fall slightly in 2020,?",[0.01065349 0.96757764 0.02176876],negative,-0.95692414
"Tesla rally finds a new gear,?",[0.28762764 0.05083321 0.6615391 ],neutral,0.23679443
"Tesla races past $500,?",[0.13665166 0.13872673 0.7246216 ],neutral,-0.0020750612
"Israel grounds Tesla's Autopilot - Calcalist,?",[0.03476236 0.07663802 0.88859963],neutral,-0.04187566
"Tesla PT hiked to $553 at Piper Sandler on China growth potential,?",[0.700418   0.23819257 0.06138944],positive,0.46222544
"Noted Tesla bull says take profits here,?",[0.17757134 0.17467175 0.6477569 ],neutral,0.0028995872
"Slow roll for Toyota in EVs ,?",[0.06056787 0.6575435  0.2818887 ],negative,-0.5969756
"Tesla price target hiked to Street-high $556 by Argus,?",[0.6549269  0.26338324 0.08168988],positive,0.39154366
"Tesla spirals to record market cap for U S  automaker,?",[0.7287756  0.17669182 0.09453258],positive,0.5520838
"Sony shocks at CES with electric car concept,?",[0.10411163 0.03450469 0.86138374],neutral,0.06960694
"Credit Suisse stays in bear camp on Tesla,?",[0.03131034 0.8222382  0.14645152],negative,-0.7909279
"Model Y program launches in Shanghai,?",[0.05446928 0.01722062 0.92831004],neutral,0.037248664
"Model Y expected to be mentioned at Tesla event tomorrow,?",[0.02810572 0.04944937 0.92244494],neutral,-0.021343652
"Tesla rises to record high after beating Q4 delivery guidance,?",[0.91540515 0.0475175  0.03707734],positive,0.8678877
"Auto sector hits the skids,?",[0.0309413  0.83140385 0.13765489],negative,-0.80046254
"Wedbush calls China the Tesla wildcard,?",[0.09511598 0.01800663 0.8868774 ],neutral,0.07710935
"Tesla +1% after topping Q4 deliveries expectations,?",[0.79727024 0.17405416 0.02867563],positive,0.6232161
"Record year for Tesla in Norway,?",[0.11345766 0.3983115  0.4882309 ],neutral,-0.28485385
"Tesla slashes price of China-made Model 3,?",[0.01858382 0.9505369  0.03087926],negative,-0.9319531
"Canaccord Genuity fires off Street-high PT on Tesla,?",[0.03837918 0.8842042  0.07741664],negative,-0.845825
"First customers to receive China-made Model 3s,?",[0.43990594 0.01289257 0.54720145],neutral,0.42701337
"Tesla faces lawsuit claiming racism,?",[0.01753485 0.9232601  0.05920506],negative,-0.90572524
"""Tesla Shanghai producing 1,000 cars a week"",?",[0.08815602 0.14037916 0.77146477],neutral,-0.05222314
"Tesla -4% as bull/bear debate rages into 2020,?",[0.15000418 0.74908113 0.10091476],negative,-0.599077
"""Tesla could hit $4,000/share by 2030 - Chowdhry"",?",[0.34434783 0.03543003 0.6202221 ],neutral,0.3089178
"Nio pledges improved finances as sales ramp,?",[0.920998   0.04082967 0.03817234],positive,0.8801683
"Auto/truck makers face long-term hurdles as emission standards ratchet up,?",[0.03738131 0.85174567 0.11087306],negative,-0.8143644
"Tesla to start delivering China-built cars on Monday - Bloomberg,?",[0.23337334 0.01536208 0.7512646 ],neutral,0.21801126
"Tesla confirms $1 29B loan from Chinese banks for Shanghai plant,?",[0.73182136 0.05807884 0.21009979],positive,0.67374253
"Analyst gives Tesla a $100 target boost,?",[0.43054107 0.17986777 0.3895912 ],positive,0.2506733
"Morgan Stanley analyst sticks with call for Tesla to drop 40%,?",[0.01255298 0.96967536 0.01777168],negative,-0.9571224
"Musk trolls the bears,?",[0.04915759 0.3912187  0.5596237 ],neutral,-0.3420611
"Tesla to take new $1 4B loan for Shanghai plant,?",[0.3696307  0.11522291 0.51514643],neutral,0.2544078
"Tesla battery cited in NTSB crash report,?",[0.0341111  0.44347417 0.52241474],neutral,-0.40936306
"""EV dreams: Tesla over $400, BMW over 500K"",?",[0.0726104  0.05451612 0.8728734 ],neutral,0.018094283
"Tesla cruises to all-time high,?",[0.5639762  0.05765323 0.37837052],positive,0.506323
"Price cut for China-built Model 3s ,?",[0.05109249 0.8837936  0.06511394],negative,-0.8327011
"Tesla rallies off praise from noted bear,?",[0.46184474 0.26365435 0.27450082],positive,0.19819039
"Porsche EV falls flat in range test,?",[0.01659947 0.9468592  0.0365414 ],negative,-0.9302597
"Tesla eyes pricing on imported Model 3s,?",[0.08892599 0.04462902 0.866445  ],neutral,0.044296976
"Gigafactory 4 to produce 500K cars a year,?",[0.23162106 0.01334514 0.7550338 ],neutral,0.21827592
"China auto stays in prolonged slump,?",[0.01629872 0.94068843 0.04301291],negative,-0.9243897
"Tesla sliced up three different ways,?",[0.07258685 0.3584238  0.5689894 ],neutral,-0.28583694
"China-made Tesla cars qualify for subsidies,?",[0.14014608 0.0144675  0.84538645],neutral,0.12567858
"Tesla bull case upped to $500 at Morgan Stanley,?",[0.8055373  0.11387047 0.08059222],positive,0.69166684
"Tesla reaches out to Roadster owners,?",[0.09994087 0.00956696 0.89049214],neutral,0.09037391
"AutoX joins self-driving race in California,?",[0.10331137 0.05231488 0.8443737 ],neutral,0.050996486
"Model X earns top safety score in Europe,?",[0.91129047 0.03102003 0.05768948],positive,0.8802704
"Model Y said to be coming early,?",[0.03612838 0.09773175 0.8661399 ],neutral,-0.061603364
"Piper Jaffray hikes PT on Tesla,?",[0.14403719 0.56132764 0.29463518],negative,-0.41729045
"Hong Kong wildcard hangs over U S  auto sector,?",[0.1215045  0.26901227 0.60948324],neutral,-0.14750777
"Ford won't take on Tesla's Cybertruck,?",[0.03796544 0.5921852  0.36984938],negative,-0.5542198
"Tesla Cybertruck orders reach 250K,?",[0.47992817 0.23188584 0.28818598],positive,0.24804233
"Ford ready for Cybertruck challenge,?",[0.09978824 0.0798225  0.8203893 ],neutral,0.019965738
"Cybertruck orders trigger Tesla rebound,?",[0.05969491 0.8061819  0.1341232 ],negative,-0.746487
"146K orders placed for Tesla Cybertruck,?",[0.12793177 0.6366273  0.23544087],negative,-0.50869554
"Funko and Modine Manufacturing among Consumer gainers; Arcimoto and IT Tech Packaging among losers,?",[0.07197361 0.6586611  0.2693653 ],negative,-0.5866875
"Tesla -4% after Cybertruck debut,?",[0.1912054  0.48527482 0.32351974],negative,-0.2940694
"""Tesla Cybertruck starts at $39,900"",?",[0.06370249 0.03806036 0.89823717],neutral,0.025642134
"GM aims for electric pickup debut next year,?",[0.09641644 0.01207075 0.8915128 ],neutral,0.08434568
"Tesla reveals pickup truck tonight,?",[0.0460753 0.2914564 0.6624683],neutral,-0.2453811
"Tesla to showcase Model 3 in China,?",[0.21478888 0.02217245 0.7630387 ],neutral,0.19261643
"Tesla will top biggest battery record,?",[0.34638005 0.02107594 0.63254404],neutral,0.32530412
"Details on Ford's Mustang Mach-E,?",[0.02196647 0.02411477 0.95391876],neutral,-0.002148306
"Tesla Model 3 and S recommended again by CR,?",[0.15440635 0.02780013 0.81779355],neutral,0.12660623
"Winners and losers from Consumer Reports' auto reliability rankings,?",[0.09915124 0.3458608  0.55498797],neutral,-0.24670957
"Ford takes aim at Tesla,?",[0.05249911 0.36759958 0.57990134],neutral,-0.31510046
"Berlin to get Gigafactory 4,?",[0.14031911 0.02709398 0.83258694],neutral,0.113225125
"Tesla shows off Model 3s in Shanghai,?",[0.11025728 0.08868027 0.8010624 ],neutral,0.021577008
"Musk vs  Einhorn Twitter war ramps up,?",[0.18907657 0.48140442 0.32951903],negative,-0.29232785
"Volkswagen fires up Shanghai EV plant,?",[0.01598981 0.91237354 0.07163662],negative,-0.89638376
"Elon Musk takes shot at Greenlight Capital,?",[0.10595189 0.23161894 0.66242915],neutral,-0.12566705
"Tesla going all out in China,?",[0.0791154  0.35662618 0.5642584 ],neutral,-0.2775108
"Tesla and Walmart said to settle solar panel suit,?",[0.10116127 0.2826296  0.61620915],neutral,-0.18146834
"Germany to increase support for EV industry,?",[0.914507   0.01399827 0.07149466],positive,0.9005087
"Tesla in crosshairs of German consumer protection agency,?",[0.04277017 0.10716101 0.8500688 ],neutral,-0.06439084
"Tesla slides after 10-Q drops,?",[0.03542025 0.8895605  0.07501929],negative,-0.8541403
"""Tesla, BMW and Hyundai expected to gain U S  market share in October"",?",[0.8658688  0.01209516 0.12203601],positive,0.85377365
"""Tesla adds to Q3 results-stoked rally, up 9%"",?",[0.9468693  0.02397942 0.02915124],positive,0.9228899
"Tesla's new China-made cars only slightly cheaper than imports,?",[0.36077175 0.08834401 0.5508842 ],neutral,0.27242774
"Wall Street takes another hack at Tesla as shares surge,?",[0.12955116 0.60456514 0.26588374],negative,-0.47501397
