sentence,logit,prediction,sentiment_score
"Invesco S&amp;P 500 Quality ETF (SPHQ) November Summary,?",[0.04509376 0.5658879  0.38901836],negative,-0.52079415
"Veeva sinks 4 5% on bearish Citron tweet,?",[0.02327526 0.95622087 0.02050391],negative,-0.9329456
"Nvidia unveils T-Rex GPU,?",[0.07637117 0.14079578 0.78283304],neutral,-0.06442461
"First commercial driverless truck license,?",[0.07685024 0.01043644 0.91271335],neutral,0.06641379
"Bernstein: Nvidia fundamentals unchanged despite reset,?",[0.5293799  0.2858901  0.18472995],positive,0.2434898
"""AMD, Nvidia gain as analyst sees GPU rebound"",?",[0.40418822 0.5504683  0.04534341],negative,-0.14628011
"Nvidia +3% after bullish Credit Suisse call,?",[0.630362   0.301784   0.06785405],positive,0.32857797
"""Nvidia, Chinese startups team for self-driving tech"",?",[0.15100725 0.012928   0.83606476],neutral,0.13807926
"Nvidia +3% as Citron turns buyer,?",[0.22369705 0.4522624  0.32404056],negative,-0.22856535
"Nvidia's inventory clear could take quarters - WSJ,?",[0.0157399 0.940124  0.0441361],negative,-0.92438406
"""Goldman """"clearly wrong"""" on Nvidia"",?",[0.04221713 0.261166   0.6966169 ],neutral,-0.21894887
"Nvidia -17% on downside guide as crypto boom ends,?",[0.02833692 0.9445182  0.02714493],negative,-0.91618127
"Nvidia declares $0 16 dividend,?",[0.04281842 0.8101166  0.14706498],negative,-0.76729816
"""Nvidia beats by $0 13, misses on revenue"",?",[0.5190145  0.24966085 0.23132472],positive,0.26935363
"""Firm goes Positive on Xilinx, Nvidia"",?",[0.8462914  0.09043409 0.06327447],positive,0.75585735
"Analyst: Nvidia faces tough earnings report,?",[0.03335952 0.9349685  0.03167209],negative,-0.90160894
"Nvidia and Nike among those seen boosting dividends,?",[0.8785613  0.02920767 0.09223109],positive,0.8493537
"Invesco S&amp;P 500 Quality ETF (SPHQ) October Summary,?",[0.04478485 0.58399683 0.37121835],negative,-0.539212
"Morgan Stanley cuts Nvidia target on gaming weakness,?",[0.02694903 0.9230527  0.04999821],negative,-0.8961037
"""JPMorgan upgrades Nvidia, lowers target"",?",[0.12705216 0.5415576  0.3313902 ],negative,-0.41450545
"""Semis slide on rough week of misses, warnings"",?",[0.02761599 0.87828267 0.0941014 ],negative,-0.8506667
"""AMD plunges 22% on Q3 revenue miss, weak guidance; crypto revenue vanishes"",?",[0.01062091 0.97409135 0.01528776],negative,-0.96347046
"""Nvidia -5 6% on UBS target cut, Nasdaq pains"",?",[0.08993955 0.6226753  0.2873852 ],negative,-0.53273576
"""BofAML: Semi correction normal, here's what to buy"",?",[0.03438496 0.06346688 0.9021481 ],neutral,-0.029081922
"Semi rating shuffle at Goldman; Nvidia a conviction buy,?",[0.04585041 0.07715985 0.8769898 ],neutral,-0.031309437
"Goldman Sachs dials up the conviction on Nvidia,?",[0.04969383 0.17227201 0.77803415],neutral,-0.122578174
"Meet the new eSports/gaming ETF,?",[0.40253812 0.02454205 0.57291985],neutral,0.37799606
"Morgan Stanley: Chip stocks aren't &quot;out of the woods&quot;,?",[0.0515235  0.4303566  0.51811993],neutral,-0.3788331
"Tesla to unveil new chip in six months,?",[0.29329544 0.02381742 0.68288714],neutral,0.26947802
"""Early premarket losers include SQ, AMZN, NFLX"",?",[0.03787865 0.32265612 0.6394652 ],neutral,-0.28477746
"AI chips drop on Huawei's new products,?",[0.01266384 0.9627228  0.02461337],negative,-0.95005894
"Volvo and Nvidia to partner on AI car computer,?",[0.78521895 0.01174523 0.20303582],positive,0.77347374
"How to introduce self-driving vehicles ,?",[0.09556883 0.00633811 0.8980931 ],neutral,0.089230716
"Invesco S&amp;P 500 Quality ETF (SPHQ) September Summary,?",[0.04557368 0.57420176 0.3802246 ],negative,-0.5286281
"Microsoft unveils game streaming service with 2019 public trials,?",[0.0697525  0.01452777 0.91571975],neutral,0.055224728
"Invesco QQQ ETF (QQQ) September Summary,?",[0.03470256 0.68927586 0.2760216 ],negative,-0.6545733
"Rambus renews patent license with Nvidia,?",[0.7155977  0.03088894 0.25351346],positive,0.6847087
"DOT takes hands-off approach to self-driving cars,?",[0.13438147 0.00887737 0.85674113],neutral,0.1255041
"Microsoft launches the Surface Pro 6 (updates),?",[0.04997112 0.02176085 0.9282681 ],neutral,0.028210275
"Nvidia gains on target boost to 50% upside (update),?",[0.8951407  0.07530873 0.02955057],positive,0.81983197
"""Bernstein cautious on chips, favoring Broadcom, Nvidia"",?",[0.14230148 0.17206617 0.68563235],neutral,-0.029764682
"KeyBanc starts 10 semi names at Sector Weight,?",[0.04159232 0.08438779 0.8740199 ],neutral,-0.042795476
"""BofAML: Nvidia top gaming pick, Street Turing doubts """"short-sighted"""""",?",[0.07891494 0.1826434  0.7384416 ],neutral,-0.10372846
"RBC presents AMD bull case; reports of sell-side firm questioning share gain,?",[0.32711926 0.45857853 0.21430226],negative,-0.13145927
"Nomura unconvinced by Nvidia's Turing GPU price,?",[0.02964219 0.9186049  0.05175285],negative,-0.88896275
"Analyst notes mixed reviews on Nvidia's new GeForce; NVDA -1 2%,?",[0.05005383 0.9035047  0.0464414 ],negative,-0.8534509
"Goldman Sachs reiterates Nvidia's Buy on data center moat,?",[0.12872969 0.04131668 0.8299537 ],neutral,0.087413
"Needham raises Nvidia to Street-high target,?",[0.76712525 0.05162061 0.1812541 ],positive,0.71550465
"Rosenblatt raises AMD target to 34% upside on Nvidia competition,?",[0.62697315 0.14499168 0.22803517],positive,0.48198146
"Intel acquires SoC tool company NetSpeed Systems,?",[0.14447051 0.05444035 0.8010891 ],neutral,0.09003016
"Invesco S&amp;P 500 Quality ETF (SPHQ) August Summary,?",[0.04632061 0.5877675  0.36591187],negative,-0.54144686
"Invesco QQQ ETF (QQQ) August Summary,?",[0.03432294 0.69149554 0.27418151],negative,-0.6571726
"Nvidia -1 9% on report that Microsoft is considering Huawei chip,?",[0.45635933 0.3821076  0.16153309],positive,0.07425174
"""Evercore names top semi picks for year's end, says avoid Intel"",?",[0.10765133 0.03684905 0.85549957],neutral,0.07080228
"Microsoft Azure now has Nvidia GPU Cloud support,?",[0.07156151 0.00678494 0.92165357],neutral,0.06477656
"Nvidia +3 2% on new performance specs for gaming GPU,?",[0.7974759  0.08928031 0.11324383],positive,0.70819557
"""Citron Research: Nvidia """"on its way to $200"""""",?",[0.06261732 0.03671497 0.90066767],neutral,0.02590235
"Nvidia continues gains after Turing GPU announcement,?",[0.9194556  0.03035793 0.05018654],positive,0.88909763
"EA sets open beta dates for 'Battlefield V',?",[0.03970382 0.0171803  0.94311583],neutral,0.022523515
"Oppenheimer upgrades Nvidia on Turing potential,?",[0.22387132 0.14265338 0.6334753 ],neutral,0.081217945
"""Chip stocks on watch as Applied Materials, Nvidia offer lackluster guidance"",?",[0.02119203 0.9130895  0.06571854],negative,-0.8918975
"""Nvidia -5% on downside guide, crypto-related OEM revenue drop"",?",[0.01160501 0.9738062  0.0145889 ],negative,-0.9622012
"Nvidia declares $0 15 dividend,?",[0.04132413 0.8134368  0.14523906],negative,-0.77211267
"""Nvidia beats by $0 10, beats on revenue"",?",[0.639486   0.14034885 0.22016515],positive,0.49913716
"""Wells Fargo lowers Micron target, ups Nvidia"",?",[0.06541116 0.5816005  0.35298827],negative,-0.51618934
"""Nvidia unveils Turing architecture, three graphics cards coming in Q4"",?",[0.12212227 0.01011842 0.8677593 ],neutral,0.11200385
"""Cowen names Nvidia a """"top pick"""" on gaming chips"",?",[0.72102106 0.02063503 0.2583439 ],positive,0.70038605
"Invesco S&amp;P 500 Quality ETF (SPHQ) July Summary,?",[0.04568502 0.5679347  0.3863803 ],negative,-0.5222497
"Semi stocks slip after Morgan Stanley downgrade,?",[0.01286298 0.9677206  0.01941638],negative,-0.95485765
"Intel unveiling plans to stave off AMD,?",[0.15044023 0.07110771 0.77845204],neutral,0.07933252
"Smooth ride for Tesla after earnings,?",[0.3182612  0.09161431 0.5901245 ],neutral,0.2266469
"BofAML downgrades Intel on another 10nm chip delay,?",[0.01618666 0.95576847 0.0280449 ],negative,-0.9395818
"EU adds charge to Qualcomm antitrust investigation,?",[0.03214721 0.86907095 0.09878188],negative,-0.8369237
"""Evercore, Cowen name semi picks ahead of earnings"",?",[0.11098313 0.11425842 0.77475846],neutral,-0.0032752901
"Intel -1 3% on Evercore downgrade (update),?",[0.04245389 0.81800336 0.13954273],negative,-0.7755495
"""The Information: Huawei plans AI chip to rival Nvidia, Intel"",?",[0.3408429  0.01531621 0.6438409 ],neutral,0.32552668
"White House tariff plans send semi stocks sliding,?",[0.01722074 0.9576141  0.02516512],negative,-0.9403934
"""Daimler, Bosch to test robo-taxi program in California using Nvidia system"",?",[0.2505349  0.01094727 0.7385178 ],neutral,0.23958762
"Invesco S&amp;P 500 Quality ETF (SPHQ) June Summary,?",[0.04624702 0.5639825  0.38977042],negative,-0.5177355
"Canadian General Investments YTD NAV rises 9 0%,?",[0.8382664  0.12052962 0.04120399],positive,0.7177367
"Raymond James: Buy Nvidia ahead of gaming chip launch,?",[0.11744022 0.01118987 0.87136984],neutral,0.10625035
"Nvidia 1 4% after Benchmark New Buy rating,?",[0.41225183 0.42603266 0.1617155 ],negative,-0.013780832
"Semiconductor stocks drop on reported investment restrictions on China,?",[0.01180584 0.9699406  0.01825352],negative,-0.9581348
"UBS raises its Nvidia target on facial recognition boom,?",[0.86251473 0.05215669 0.08532856],positive,0.81035805
"Intel -1 3% on analyst downgrade with 18% downside (update),?",[0.02166105 0.91115654 0.06718244],negative,-0.8894955
"""PVAC +3 7%, FLT +4 5% on index changes; NVDA to S&amp;P 100"",?",[0.07584109 0.33023635 0.5939225 ],neutral,-0.25439525
"U S  debuts &quot;world's fastest&quot; supercomputer from IBM,?",[0.22181424 0.01589466 0.7622911 ],neutral,0.20591958
"""Analysts concerned about Nvidia """"tactical setback"""" with GPU delay"",?",[0.01780269 0.95102984 0.03116739],negative,-0.9332271
"Invesco QQQ ETF (QQQ) May Summary,?",[0.03575392 0.66222495 0.30202115],negative,-0.62647104
"Nvidia CEO says next gaming GPUs won't come for &quot;a long time&quot;,?",[0.03679947 0.69766134 0.26553923],negative,-0.66086185
"Invesco QQQ Trust ETF (QQQ) May Summary,?",[0.0425143  0.48863408 0.46885163],negative,-0.4461198
"""BofAML sees PC potential for AMD and Nvidia, limited crypto downside"",?",[0.14460582 0.30734277 0.5480514 ],neutral,-0.16273695
"""Semiconductors strong after Marvell earnings beat, AMD target boost"",?",[0.93142486 0.03471535 0.03385979],positive,0.8967095
"""Goldman Sachs: Hedge funds betting against Nvidia, Intel"",?",[0.04230886 0.22684951 0.7308417 ],neutral,-0.18454064
"Nvidia goes ex-dividend tomorrow,?",[0.04922462 0.2995969  0.6511785 ],neutral,-0.2503723
"""NXP Semiconductors, Micron among movers on trade war hold"",?",[0.06185681 0.48966765 0.44847557],negative,-0.42781085
"Cowen initiates Nvidia at 31% upside,?",[0.08486447 0.49039537 0.4247402 ],negative,-0.4055309
"""Point72 adds heavy in WYNN, AVGO; trims CMCSA, APC, MU"",?",[0.45933595 0.06223107 0.47843295],neutral,0.3971049
"Needham raises Nvidia target to 28% upside,?",[0.67176694 0.08104327 0.2471898 ],positive,0.5907237
"Analyst raise Nvidia's price targets after earnings,?",[0.10845251 0.05971693 0.8318305 ],neutral,0.048735585
"""Nvidia earnings call: GPU pricing, crypto demand, and TAMs"",?",[0.04021082 0.06688607 0.89290303],neutral,-0.02667525
"""Nvidia -1 7% after Q1 beats, upside guide, strength in Gaming and Datacenter"",?",[0.8413218  0.07848884 0.08018935],positive,0.762833
"""Nvidia beats by $0 39, beats on revenue"",?",[0.6174359  0.13104911 0.251515  ],positive,0.48638678
"Nvidia +4 4% as BofAML maintains 25% upside,?",[0.259517   0.15924528 0.58123773],neutral,0.10027173
"Barclays upgrades Nvidia to 23% upside,?",[0.86547387 0.08944154 0.04508461],positive,0.7760323
"PowerShares QQQ Trust ETF (QQQ) April Summary,?",[0.0463824  0.302746   0.65087163],neutral,-0.2563636
"Google launches Nvidia Tesla V100 GPUS on cloud,?",[0.03663551 0.03531418 0.92805034],neutral,0.0013213307
"Graphics card shipment drop coming in April on crypto weakness,?",[0.0107063  0.9705272  0.01876654],negative,-0.95982087
"BofA: Some 4-7% more downside in chips into Apple earnings,?",[0.01730831 0.9559192  0.02677243],negative,-0.9386109
"ASM International falls short and chipmakers stay in downdraft,?",[0.01156646 0.9647078  0.0237257 ],negative,-0.95314133
"Breakeven cost for bitcoin mining is $8 6K - Morgan Stanley,?",[0.06326573 0.08600605 0.8507282 ],neutral,-0.022740312
"""Taiwan Semi phone-based softness dragging Apple, other chipmakers"",?",[0.04507319 0.6613556  0.29357126],negative,-0.6162824
"Taiwan Semi trims revenue outlook on softer smartphone demand,?",[0.01523703 0.96995354 0.0148095 ],negative,-0.9547165
"Meet the electric/autonomous vehicle ETF,?",[0.23053285 0.02674676 0.7427204 ],neutral,0.2037861
"""BofAML more confident on Nvidia, short seller disagrees"",?",[0.25330073 0.5775977  0.16910158],negative,-0.32429695
"PC shipments fall for 14th straight quarter,?",[0.01104653 0.97610533 0.01284819],negative,-0.9650588
"Needham defends Nvidia on crypto concerns; crypto competitor hits delay,?",[0.02028341 0.94187593 0.03784066],negative,-0.92159253
"Morgan Stanley upgrades Nvidia on cryptocurrency mining offsets,?",[0.13038786 0.66120785 0.20840429],negative,-0.53082
"Morgan Stanley upgrades Nvidia to 20% upside,?",[0.8068386  0.13296904 0.06019234],positive,0.67386955
"""Evercore raises semi price targets, calls now a buying opportunity"",?",[0.21315098 0.02261653 0.7642325 ],neutral,0.19053446
"""Nvidia -2 6% as Citron presses short, sees sub-$200 price"",?",[0.05084391 0.79143673 0.15771928],negative,-0.74059284
"""Tech stocks down as U S , China reveal new tariffs"",?",[0.01906937 0.94000846 0.04092221],negative,-0.9209391
"BofAML adds Nvidia to top ideas list,?",[0.11128135 0.05628776 0.83243096],neutral,0.054993592
"Wells Fargo cuts Nvidia EPS estimate on falling GPU demand,?",[0.01421751 0.9628072  0.02297535],negative,-0.9485897
"""Chips, Apple suppliers drop on Intel news"",?",[0.01478908 0.9473085  0.03790242],negative,-0.9325194
"Nvidia CEO: Uber doesn't use our self-driving platform,?",[0.03266895 0.29707295 0.6702581 ],neutral,-0.264404
"Analysts see near-8% Nvidia drop as overdone,?",[0.01187637 0.97139376 0.01672989],negative,-0.9595174
"Nvidia on crypto-driven GPU shortage,?",[0.02300093 0.8883715  0.08862756],negative,-0.8653706
"""Nvidia launches self-driving simulation system, Kubernetes support"",?",[0.27399027 0.01218323 0.71382654],neutral,0.26180705
"Reuters: Nvidia suspends self-driving test program after Uber fatality,?",[0.01496243 0.9575809  0.02745663],negative,-0.9426185
"""The Information: Google, Qualcomm, Samsung teaming on open source chip"",?",[0.02222473 0.02324166 0.9545337 ],neutral,-0.0010169297
"""Analyst color on AMD downgrade, Nvidia target cut"",?",[0.06421875 0.5919037  0.34387755],negative,-0.5276849
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Argus raises its Nvidia target to 14% upside,?",[0.81427777 0.04694632 0.13877591],positive,0.7673315
"U S  safety agencies probe first self-driving death,?",[0.02483397 0.8622144  0.1129517 ],negative,-0.8373804
"RBC Capital raises Nvidia target to 15% upside,?",[0.85247    0.06755242 0.0799776 ],positive,0.78491753
"""Jefferies: This upcoming film could serve as Nvidia, AMD catalyst"",?",[0.19929066 0.01004274 0.7906666 ],neutral,0.18924792
"California takes humans out of driverless cars,?",[0.03820214 0.644753   0.31704485],negative,-0.6065508
"Nvidia goes ex-dividend tomorrow,?",[0.04922464 0.2995969  0.6511784 ],neutral,-0.25037226
"Nvidia +2% after CFO's comments at tech conference,?",[0.1737472  0.54814494 0.27810794],negative,-0.37439775
"Analysts raise Nvidia price targets after earnings,?",[0.14624901 0.11141409 0.74233687],neutral,0.03483492
"""Nvidia +11 5% on 34% revenue growth, upside guidance, gaming and data demand"",?",[0.25012952 0.04210733 0.70776314],neutral,0.20802219
"""Nvidia beats by $0 56, beats on revenue"",?",[0.62089884 0.12784341 0.2512577 ],positive,0.49305543
"""Nvidia, Continental AG team up on self-driving vehicle project"",?",[0.84516656 0.01288364 0.1419498 ],positive,0.8322829
"Citron takes aim at Nvidia; shares down 3%,?",[0.00998678 0.9687264  0.02128681],negative,-0.95873964
"Goldman Sachs removes Nvidia from Conviction Buy list; shares -1 2% (update),?",[0.05078489 0.7389661  0.210249  ],negative,-0.6881812
"""Semiconductors finishing day strong after AMD, Samsung reports"",?",[0.77226806 0.07379029 0.15394168],positive,0.69847775
"""AMD, Nvidia on the move after Intel's earnings report"",?",[0.09038855 0.12202973 0.78758174],neutral,-0.031641178
"""Mizuho raises its Xilinx price target, prefers AMD and Nvidia"",?",[0.30502453 0.03453394 0.6604416 ],neutral,0.2704906
"""BofA hikes Nvidia price target, estimates"",?",[0.06785496 0.26738456 0.6647604 ],neutral,-0.19952959
"""Susquehanna: $500M in Q4 GPU sales thanks to crypto mining; AMD, Nvidia up"",?",[0.54333043 0.06091215 0.39575747],positive,0.48241827
"Meet the names in the Amplify blockchain ETF,?",[0.0318835  0.03389031 0.9342262 ],neutral,-0.0020068102
"""Chinese automaker will use self-driving platform from Nvidia, Baidu"",?",[0.23606476 0.00864961 0.7552856 ],neutral,0.22741516
"Nvidia rolling out patches for chip security flaw,?",[0.3181974  0.05830095 0.62350166],neutral,0.25989646
"More partners for Nvidia's self-driving tech,?",[0.61838186 0.01719642 0.36442173],positive,0.60118544
"""Goldman Sachs calls Nvidia, Entegris top picks"",?",[0.36916617 0.02188051 0.60895336],neutral,0.34728566
"""Benchmark: WDC, NVDA adding fuel to RISC-V movement"",?",[0.2400696  0.01278642 0.7471439 ],neutral,0.22728318
"""NRG, Align Tech top year-end S&amp;P 500; Frontier brings up the rear"",?",[0.06272847 0.05878353 0.878488  ],neutral,0.003944941
"Nvidia confirms GPU license change,?",[0.20285864 0.21835366 0.57878774],neutral,-0.015495017
"Tech companies down on crypto crash,?",[0.01881986 0.9195434  0.06163677],negative,-0.9007235
"Nvidia partners with Japanese builder for safer sites,?",[0.8203225  0.05975676 0.11992074],positive,0.76056576
"Nvidia down after ex-Facebook exec implies caution,?",[0.02510359 0.9087857  0.06611075],negative,-0.88368213
"CNBC: Musk confirms Tesla making AI hardware,?",[0.1619861  0.02297535 0.8150385 ],neutral,0.13901076
"Nvidia introduces the Titan V,?",[0.0386676  0.03900606 0.9223263 ],neutral,-0.00033846498
"Mizuho says Nvidia needs to shift focus; Nvidia insider sells shares,?",[0.1166486  0.12066018 0.7626912 ],neutral,-0.004011579
"Nuance Communications up after rollout of radiology AI Marketplace,?",[0.89194536 0.020158   0.0878966 ],positive,0.87178737
"""GE, Nvidia to partner in bringing AI platform to GE Healthcare"",?",[0.8194074  0.00825613 0.17233649],positive,0.81115127
"Nvidia goes ex-dividend tomorrow,?",[0.04922462 0.2995969  0.6511785 ],neutral,-0.2503723
"""BMO upgrades Nvidia, increases price target (update)"",?",[0.7870382  0.05289301 0.16006875],positive,0.7341452
"Analysts raise Nvidia price targets after earnings,?",[0.14624901 0.11141409 0.74233687],neutral,0.03483492
"""Nvidia reports Q3 beats, upside guidance, and strength in Datacenter"",?",[0.7291032  0.03974847 0.23114829],positive,0.6893547
"""Nvidia beats by $0 26, beats on revenue"",?",[0.6426949  0.12727189 0.23003323],positive,0.515423
"Chips down ahead of Nvidia's earnings; what to look for in the report,?",[0.04442357 0.54306513 0.41251132],negative,-0.49864155
"Intel hires AMD's chief architect of Radeon,?",[0.03767503 0.02253394 0.9397911 ],neutral,0.015141094
"Intel hires AMD's chief architect of Radeon,?",[0.03767503 0.02253394 0.9397911 ],neutral,0.015141094
"Intel hires AMD's chief architect of Radeon,?",[0.03767503 0.02253394 0.9397911 ],neutral,0.015141094
"WSJ: AMD and Intel planning joint PC chip to take on Nvidia (update),?",[0.15168132 0.01889247 0.8294262 ],neutral,0.13278885
"What to watch for in Intel's aftermarket report,?",[0.03714724 0.02637553 0.93647724],neutral,0.01077171
"Xilinx down after Mizuho Securities note,?",[0.01340327 0.9513562  0.03524053],negative,-0.9379529
"Jefferies increases Nvidia's price target (update),?",[0.3792244  0.12207408 0.49870148],neutral,0.2571503
"Mizuho Securities raises its Nvidia price target on GPU strength,?",[0.80890137 0.05668272 0.13441595],positive,0.75221866
"Needham ups Nvidia price target on data center potential,?",[0.05928994 0.15388238 0.7868276 ],neutral,-0.094592445
"Goldman Sachs ups Nvidia's price target,?",[0.07419784 0.08530179 0.84050035],neutral,-0.011103943
"""Nvidia, partners announce self-driving delivery truck test fleet"",?",[0.2425273  0.01155609 0.7459166 ],neutral,0.23097122
"Nvidia unveils new self-driving taxi hardware,?",[0.58665395 0.01397113 0.39937496],positive,0.5726828
"""Retiring TSMC founder expects spending increases, praises Nvidia"",?",[0.67719525 0.02106816 0.30173656],positive,0.6561271
"Barclays raises Nvidia price target,?",[0.23770823 0.17954369 0.5827481 ],neutral,0.058164537
"Citi raises Nvidia price target,?",[0.21425782 0.18906154 0.59668064],neutral,0.025196284
"Google Assistant comes to Nvidia Shield TV today,?",[0.04739913 0.09319348 0.85940737],neutral,-0.045794353
"Nvidia announces server partnerships for V100 accelerators,?",[0.345636   0.02449961 0.6298644 ],neutral,0.3211364
"Bloomberg: Tesla replacing Nvidia with Intel for infotainment components,?",[0.08640859 0.02152428 0.8920672 ],neutral,0.06488432
"ICE announces launch of FANG-based tech index,?",[0.2493433  0.03674898 0.71390766],neutral,0.21259433
"""AMD, Nvidia fall after Intel processor reveal"",?",[0.01764867 0.9323879  0.04996352],negative,-0.91473925
"AMD partner denies Tesla product commitment,?",[0.05915422 0.2191662  0.72167957],neutral,-0.16001199
"Analysts weigh in on AMD's Tesla collaboration,?",[0.33872953 0.30522785 0.35604262],neutral,0.033501685
"CNBC: Tesla working with AMD on self-driving car chip,?",[0.353709   0.01265057 0.6336404 ],neutral,0.34105843
"BofAML ups Nvidia price target to near Street high,?",[0.7390763  0.15836707 0.10255659],positive,0.5807092
"Semiconductors nearing 17-year high,?",[0.4092257  0.17889398 0.4118803 ],neutral,0.23033172
"Evercore ISI raises Nvidia price target,?",[0.35413793 0.26174596 0.38411608],neutral,0.09239197
"Voluntary rules for self-driving cars,?",[0.03710391 0.0174054  0.94549066],neutral,0.019698514
"""Semiconductor revenue totals $101 4B in Q2, AMD and Nvidia lead growths"",?",[0.83606076 0.02673834 0.13720086],positive,0.8093224
"Self-driving guidelines hit the road,?",[0.09836008 0.18344855 0.7181914 ],neutral,-0.08508847
"""Jefferies expects cryptocurrency demand to continue for Nvidia, AMD"",?",[0.75941867 0.01149701 0.2290843 ],positive,0.74792165
