sentence,logit,prediction,sentiment_score
"""Trump tweet raises threat for Google, Twitter, Facebook"",?",[0.05486057 0.66836035 0.27677915],negative,-0.61349976
"""Appaloosa Management buys Twitter, exits Caesars, cuts Facebook"",?",[0.01443384 0.9424357  0.04313053],negative,-0.9280018
"Saudi sovereign Fund adds Facebook and Disney to holdings,?",[0.07602026 0.01244902 0.9115308 ],neutral,0.063571244
"Facebook buying GIPHY for $400M,?",[0.03645636 0.07538456 0.88815916],neutral,-0.0389282
"Facebook price target hiked on revenue potential,?",[0.06689954 0.85069084 0.08240961],negative,-0.7837913
"""Baupost moves: Adds Alphabet, Facebook; exits Bristol Myers Squibb"",?",[0.04522665 0.25287348 0.7018999 ],neutral,-0.20764683
"Facebook's African internet project moves forward,?",[0.56858605 0.02337564 0.40803835],positive,0.5452104
"Only an hour to delete criminal content in France,?",[0.03221299 0.7744175  0.19336952],negative,-0.74220455
"""Despite spending slowdown, Nomura sees cloud computing boost in pandemic"",?",[0.8646534  0.04800994 0.08733662],positive,0.8166435
"Facebook paying $52M settlement to moderators,?",[0.0304492  0.82450366 0.14504714],negative,-0.79405445
"'Forever' work from home a reality now at Twitter,?",[0.0791384  0.12519506 0.7956665 ],neutral,-0.046056658
"'No doubt' economy is 'divorced' from stock and bond markets - Social Capital CEO,?",[0.0375266  0.64249665 0.31997675],negative,-0.60497004
"Facebook unveils redesigned desktop site,?",[0.10787864 0.10005075 0.7920706 ],neutral,0.007827893
"Facebook allowing work-from-home through year-end for most - CNBC,?",[0.02975813 0.06056314 0.90967876],neutral,-0.030805005
"Facebook appoints first members of oversight board,?",[0.02735529 0.02537252 0.94727224],neutral,0.0019827634
"Facebook working on new version of Oculus Quest headset,?",[0.1528203 0.0207068 0.8264729],neutral,0.1321135
"Silver Lake follows Facebook with Jio investment,?",[0.05290258 0.00683033 0.9402671 ],neutral,0.046072256
"Facebook facing loss of ad-industry benchmark - WSJ,?",[0.01963403 0.9522065  0.02815944],negative,-0.9325725
"""Lockdowns are 'fascist,' says Musk, Zuckerberg disagrees"",?",[0.04145837 0.7197338  0.23880784],negative,-0.6782754
"There ain't no ad recession in Menlo - Barclays,?",[0.1196079  0.30422965 0.5761624 ],neutral,-0.18462175
"Facebook +6 4%; usage tops expectations in Q1,?",[0.8963922  0.05103421 0.05257356],positive,0.845358
"""Facebook EPS beats by $0 01, beats on revenue"",?",[0.23747045 0.06463851 0.69789106],neutral,0.17283194
"""Google ramps up Video conference wars, making Meet free"",?",[0.51739657 0.01947085 0.4631326 ],positive,0.49792573
"""In pandemic world, Zuckerberg tightens grip on Facebook's wheel - WSJ"",?",[0.07835194 0.75175214 0.16989598],negative,-0.67340016
"Facebook Q1 2020 Earnings Preview,?",[0.06044738 0.2875716  0.651981  ],neutral,-0.22712423
"Facebook leases more space in Fremont - report,?",[0.09291212 0.02597491 0.881113  ],neutral,0.066937216
"Zoom needn't worry about Facebook feature - Morgan Stanley,?",[0.02793089 0.06269589 0.9093732 ],neutral,-0.034765005
"Zoom turns negative as Facebook introduces group calling feature (updated),?",[0.0445708  0.5966624  0.35876673],negative,-0.5520916
"Risk is limited in Facebook's Jio stake - Citi,?",[0.03247666 0.05628205 0.91124123],neutral,-0.023805395
"Social media marks banner day as Snap jumps 28% post-earnings,?",[0.78775    0.11735059 0.09489939],positive,0.6703994
"Facebook pours $5 7B into India's Reliance Jio,?",[0.09415211 0.1763829  0.729465  ],neutral,-0.08223079
"Social media gets lift from Snap's earnings surprise,?",[0.8776282  0.02917634 0.09319547],positive,0.84845185
"Facebook places limits on protest organizers,?",[0.03092686 0.6655187  0.30355448],negative,-0.6345918
"""Google, Facebook must pay for news content Down Under"",?",[0.04832384 0.34939635 0.6022798 ],neutral,-0.3010725
"Facebook launching Gaming app early - NYT,?",[0.0564826  0.09769161 0.84582585],neutral,-0.041209012
"""Facebook, India's Reliance discuss 'super' app - report"",?",[0.04092911 0.04832219 0.9107487 ],neutral,-0.0073930845
"Facebook cancels large gatherings through June 2021,?",[0.02300373 0.76207215 0.21492414],negative,-0.7390684
"Facebook will reach out to users interacting with virus misinformation,?",[0.04937002 0.01648884 0.93414116],neutral,0.032881178
"'Cataclysmic' landscape - IAC's Diller on CNBC talks plunge in ad spending,?",[0.02085023 0.9452744  0.03387536],negative,-0.9244242
"""Ad slump isn't sparing Google, Facebook - NYT"",?",[0.03037569 0.8845838  0.08504049],negative,-0.8542081
"""Facebook spent $23M in 2019 on Zuckerberg's security, private travel"",?",[0.03163888 0.0457272  0.92263395],neutral,-0.0140883215
"""Loop cuts Facebook target, boosts Alphabet's on ad concerns"",?",[0.5914383  0.21378827 0.19477342],positive,0.37765002
"Facebook Gaming launches Tournaments,?",[0.03739522 0.1597485  0.8028563 ],neutral,-0.12235327
"WhatsApp tightens message forwarding limits,?",[0.1982686  0.23387471 0.56785667],neutral,-0.0356061
"Facebook set to install Portals in UK care homes - report,?",[0.04085187 0.0516772  0.90747094],neutral,-0.010825325
"It's ugly in advertising - Barron's,?",[0.04600761 0.6144407  0.33955175],negative,-0.56843305
"""Facebook adding 10,000 workers this year"",?",[0.39657807 0.0765349  0.526887  ],neutral,0.32004318
"Facebook launches Messenger app for desktop,?",[0.1325571  0.03543711 0.8320058 ],neutral,0.09711998
"Morgan Stanley cuts internet name PTs on weaker ad spend,?",[0.02221337 0.95737284 0.02041381],negative,-0.93515944
"Facebook taps Kimmitt as lead independent director,?",[0.03484469 0.06061789 0.90453744],neutral,-0.025773201
"Patent board grants BlackBerry review of Facebook challenge,?",[0.2914553  0.08648156 0.6220631 ],neutral,0.20497373
"""State AGs ask Amazon, Walmart to prevent price gouging"",?",[0.443445   0.05616746 0.50038755],neutral,0.38727754
"Facebook target cut after ad hit,?",[0.02114569 0.9377016  0.04115267],negative,-0.9165559
"#BuildforCOVID19 global online hackathon,?",[0.03323069 0.13287021 0.8338991 ],neutral,-0.09963952
"""Facebook says despite high usage, ads taking hit in viral hot regions"",?",[0.41463497 0.16435017 0.42101485],neutral,0.2502848
"Facebook introduces new paid-time off programs,?",[0.47411856 0.03434943 0.49153194],neutral,0.43976915
"EU asks tech platforms for help with pandemic rogue traders,?",[0.44159237 0.19145869 0.3669489 ],positive,0.2501337
"Facebook cuts streaming quality across Europe,?",[0.01354962 0.9686692  0.0177812 ],negative,-0.95511955
"Jefferies names potential tech winners amid outbreak,?",[0.15186535 0.05307722 0.7950574 ],neutral,0.09878813
"Facebook expands ad ban on COVID-19-related products,?",[0.07482067 0.7857571  0.13942221],negative,-0.7109364
"Instagram tests disappearing text messages,?",[0.04009605 0.2713236  0.68858033],neutral,-0.23122755
"Europe urges streamers to limit service amid network pressure,?",[0.02012376 0.91748834 0.06238788],negative,-0.89736456
"Harnessing location data to combat coronavirus,?",[0.17789851 0.00982125 0.81228024],neutral,0.16807726
"""Facebook giving $1,000 bonus to all employees - report"",?",[0.4160128  0.1410323  0.44295484],neutral,0.2749805
"""Amazon, Facebook called 'best ideas' amid outbreak"",?",[0.2776266  0.06898829 0.65338516],neutral,0.20863831
"Big Tech unites on coronavirus response,?",[0.19995125 0.07094704 0.72910166],neutral,0.12900421
"""Chenault moving from Facebook board to Berkshire, to replace Gates"",?",[0.04694368 0.01668639 0.93636996],neutral,0.030257292
"""Twitter, Facebook clamp down on Russian network"",?",[0.01827954 0.8923232  0.08939734],negative,-0.87404364
"""Big tech more resilient, and Facebook has least downside - MKM"",?",[0.2953145  0.33600372 0.36868176],neutral,-0.04068923
"Baird finds good rebounders among FANGs,?",[0.7026307  0.05560008 0.2417693 ],positive,0.6470306
"Facebook adds two directors to board,?",[0.08274051 0.01393002 0.90332943],neutral,0.06881049
"Cambridge Analytica scandal still plagues Facebook,?",[0.02733158 0.8485745  0.12409395],negative,-0.8212429
"Big tech paying hourly wages despite reduced services,?",[0.03236635 0.8928328  0.07480086],negative,-0.8604665
"Needham cuts Facebook estimates on coronavirus impact,?",[0.03938944 0.817342   0.14326859],negative,-0.77795255
"Latest coronavirus updates - WFH for Facebook,?",[0.03784907 0.38253516 0.5796157 ],neutral,-0.3446861
"'Like trying to stop air' - latest coronavirus updates here,?",[0.04052746 0.4255993  0.5338732 ],neutral,-0.38507184
"Twitter starts test of disappearing 'fleets',?",[0.09444534 0.1868502  0.71870446],neutral,-0.092404865
"Coronavirus sees Facebook give free ads to WHO,?",[0.03171041 0.06904931 0.8992403 ],neutral,-0.037338905
"Facebook scaling back Libra in nod to regulators,?",[0.1848778  0.44138497 0.37373725],negative,-0.25650716
"Facebook pulls out of SXSW,?",[0.01405701 0.9470965  0.03884638],negative,-0.9330395
"MKM's 'stay at home' stocks built for virus times,?",[0.09410916 0.03577134 0.8701195 ],neutral,0.05833781
"Facebook cancels F8 developer conference amid virus concern,?",[0.01115163 0.9654453  0.02340305],negative,-0.95429367
"""The """"Fab 5"""" mega-stocks will be painful to investors during the coming decade"",?",[0.05259309 0.41472873 0.5326782 ],neutral,-0.36213565
"Facebook names WEF veteran to watch ethical product design,?",[0.06137392 0.03333933 0.9052867 ],neutral,0.02803459
"DOJ seeking outside help in tech probe,?",[0.10019598 0.18836202 0.711442  ],neutral,-0.088166036
"Shopify joins Libra Association,?",[0.10067436 0.05595537 0.8433703 ],neutral,0.044718992
"AG Barr concerned about tech legal shield,?",[0.05425126 0.71635896 0.2293897 ],negative,-0.6621077
"Brussels proposes new digital strategy,?",[0.13594839 0.01021634 0.8538353 ],neutral,0.12573205
"""Remove Facebook's Zuckerberg, Sandberg over political ads - Soros"",?",[0.02717676 0.8162925  0.15653075],negative,-0.7891158
"EU says Facebook's regulation proposals fall short,?",[0.02175896 0.9087451  0.06949584],negative,-0.88698614
"Facebook should be treated like telco-newspaper hybrid - Zuckerberg,?",[0.03935672 0.01600211 0.9446412 ],neutral,0.023354612
"Facebook cancels marketing summit over coronavirus,?",[0.01243215 0.9583605  0.02920736],negative,-0.94592834
"Google in talks to pay news publishers - WSJ,?",[0.13427949 0.2351992  0.6305213 ],neutral,-0.10091971
"""Instagram targets more funding, ad-revenue sharing for video hub - WSJ"",?",[0.6920322  0.01301341 0.2949544 ],positive,0.6790188
"Pinterest -2 6% as Facebook unveils similar app,?",[0.42974877 0.44379103 0.12646021],negative,-0.014042258
"WhatsApp hits two billion users,?",[0.0656197  0.09236768 0.84201264],neutral,-0.02674798
"FTC probing M&amp;A history of tech giants (update),?",[0.0319775  0.02743175 0.9405908 ],neutral,0.00454575
"""Facebook, Sprint, Cisco now out of MWC"",?",[0.02717951 0.5683715  0.40444908],negative,-0.54119194
"Pivotal becomes rare bear for social networking giant,?",[0.36905736 0.2496951  0.38124755],neutral,0.11936225
"The NYT's gloomy prediction for digital advertising suggests potential winners,?",[0.527834   0.11748662 0.3546794 ],positive,0.41034737
"Facebook battles IRS in $9B tax lawsuit,?",[0.03987015 0.8565276  0.10360222],negative,-0.8166575
"Facebook acquires computer vision firm Scape - report,?",[0.14548181 0.05315083 0.8013674 ],neutral,0.09233098
"""Virus impact to hit Oculus output, Facebook says"",?",[0.03105327 0.8586193  0.11032746],negative,-0.827566
"""Google, Facebook seek alternatives for Trans-Pacific cable"",?",[0.21586812 0.01047595 0.773656  ],neutral,0.20539217
"Dropbox chief joins Facebook board,?",[0.04521946 0.22244996 0.73233056],neutral,-0.17723049
"""Goldman recommends big tech, dismisses signs of bubble"",?",[0.05737205 0.11403898 0.82858896],neutral,-0.05666693
"Facebook will remove coronavirus misinformation,?",[0.04494795 0.07970206 0.87535006],neutral,-0.034754105
"Facebook sinks as analysts weigh growth profile after earnings,?",[0.01334206 0.9637686  0.0228893 ],negative,-0.9504265
"Facebook dips amid guidance for decelerating growth,?",[0.01654844 0.9604286  0.02302293],negative,-0.94388014
"Facebook adds $10B to buyback authorization,?",[0.67968583 0.02004404 0.30027017],positive,0.6596418
"Facebook -5 4% after topping profits amid user growth,?",[0.8298856  0.1435233  0.02659111],positive,0.68636227
"""Facebook EPS beats by $0 03, beats on revenue"",?",[0.22632693 0.0666795  0.7069936 ],neutral,0.15964743
"Facebook refining its Watch spending - The Information,?",[0.03995452 0.1348017  0.8252438 ],neutral,-0.09484717
"Facebook engineering chief to depart,?",[0.02485577 0.83782166 0.13732257],negative,-0.81296587
"Facebook Q4 2019 Earnings Preview,?",[0.05131244 0.24794407 0.7007435 ],neutral,-0.19663164
"Facebook launches new user privacy tool,?",[0.49429214 0.03389002 0.4718178 ],positive,0.46040213
"Stifel sees 15% upside in Facebook,?",[0.6055565  0.1494831  0.24496049],positive,0.4560734
"DOJ planning meeting on tech liability,?",[0.05014908 0.24339592 0.706455  ],neutral,-0.19324684
"Italy watchdog launches noncompliance action on Facebook,?",[0.06129326 0.64864206 0.29006475],negative,-0.5873488
"Alphabet gets new Street-high on ad strength,?",[0.78098935 0.08762132 0.13138933],positive,0.693368
"Facebook showing user engagement strength - Baird,?",[0.4954828  0.07347733 0.43103984],positive,0.42200547
"Vodafone bids farewell to Libra Association,?",[0.30216825 0.05776016 0.6400716 ],neutral,0.2444081
"Morgan Stanley boosts Facebook target on ad growth story,?",[0.84488183 0.06017889 0.09493927],positive,0.78470296
"""Facebook targets 1,000 new hires in London"",?",[0.11104325 0.10457645 0.78438026],neutral,0.0064667985
"""France, U S  declare digital tax truce"",?",[0.05668079 0.23302831 0.7102909 ],neutral,-0.17634752
"Digital tax in the spotlight this week,?",[0.08089677 0.29106748 0.6280357 ],neutral,-0.21017072
"WhatsApp backing off from ad sales - WSJ,?",[0.04391124 0.73269504 0.2233937 ],negative,-0.6887838
"Facebook boosted on 'significant growth runway',?",[0.9311476  0.02587228 0.04298011],positive,0.9052753
"Facebook target lifted on app improvement,?",[0.7500043  0.07538716 0.17460857],positive,0.6746171
"Big Tech dominates the S&amp;P 500,?",[0.05164221 0.02024401 0.9281138 ],neutral,0.031398207
"Mizuho names top tech picks for 2020,?",[0.03332734 0.04017109 0.9265016 ],neutral,-0.006843742
"Zuckerberg sees AR breakout in the 2020s,?",[0.12717408 0.5613013  0.3115246 ],negative,-0.4341272
"""Bernstein's big tech look favors Facebook, Alphabet, Snap"",?",[0.03004779 0.0312191  0.9387331 ],neutral,-0.0011713114
"Facebook cracks down on deepfakes,?",[0.01705599 0.9167686  0.06617539],negative,-0.8997126
"Internet stocks beat S&amp;P 500 in 2019,?",[0.54811066 0.30009776 0.15179159],positive,0.2480129
"Facebook gets new Street-high target,?",[0.7436584  0.04103862 0.21530305],positive,0.7026198
"Brazil fines Facebook for data sharing,?",[0.01297651 0.9614068  0.02561659],negative,-0.9484303
"""Facebook's Libra fails in current form, Swiss president says"",?",[0.0125381  0.96347934 0.02398252],negative,-0.95094126
"Italy follows France on digital tax,?",[0.12158362 0.11365968 0.7647566 ],neutral,0.007923938
"TikTok looks for HQ outside of China - WSJ,?",[0.05764189 0.02671147 0.9156467 ],neutral,0.030930426
"""Facebook removes networks tied to Vietnam, Georgia"",?",[0.03470439 0.68998575 0.27530986],negative,-0.65528136
"Facebook a Super Bowl player,?",[0.03838063 0.18213817 0.7794812 ],neutral,-0.14375754
"Libra launch plan still unclear,?",[0.02942799 0.19678855 0.77378345],neutral,-0.16736056
"Facebook heads to the Super Bowl,?",[0.06405994 0.15350257 0.7824375 ],neutral,-0.08944263
"Facebook acquires PlayGiga,?",[0.06041715 0.03916902 0.9004138 ],neutral,0.021248125
"Strong ad spend ahead for Facebook - Deutsche,?",[0.9358468  0.01504204 0.04911112],positive,0.92080474
"Facebook target lifted on 'renewed strength',?",[0.8837134  0.04114642 0.07514025],positive,0.842567
"Facebook launching new fact-checking program - Axios,?",[0.37945047 0.02023196 0.6003176 ],neutral,0.3592185
"Thiel driving FB division on political ads - WSJ,?",[0.03651718 0.48640338 0.4770795 ],negative,-0.4498862
"Facebook -3 4% as FTC considers injunction - WSJ,?",[0.05660892 0.8556015  0.08778964],negative,-0.7989926
"Facebook's oversight board hits delay,?",[0.0307164  0.78856725 0.1807164 ],negative,-0.7578508
"""Cisco unveils Silicon One, says it's in major use"",?",[0.39630762 0.01457418 0.5891182 ],neutral,0.38173345
"""Aegis stays positive on Snap, sees 2020 growth"",?",[0.8585813  0.03946894 0.10194976],positive,0.81911236
"Facebook slips off Glassdoor's best places to work list,?",[0.03023032 0.8463208  0.12344881],negative,-0.81609046
"U S  tech probes to complete next year - AG,?",[0.050551   0.37627792 0.573171  ],neutral,-0.32572693
"Facebook should top Alphabet in 2020 ad growth - BofA,?",[0.54934156 0.01893661 0.43172178],positive,0.5304049
"Facebook sells Oculus Medium to Adobe - TechCrunch,?",[0.04760631 0.01451854 0.9378751 ],neutral,0.033087768
"Cambridge Analytica deceived FB users - FTC,?",[0.02112067 0.8992532  0.07962616],negative,-0.8781325
"HSBC urges selling Facebook amid regulatory worries,?",[0.06187099 0.48924452 0.44888443],negative,-0.42737353
"Stifel leaves Facebook sidelines on strong outlook,?",[0.5586716  0.26761925 0.17370911],positive,0.29105234
"U K  set to introduce digital services tax,?",[0.08974561 0.07976612 0.8304883 ],neutral,0.009979494
"Google poaches key Facebook exec on health work - report,?",[0.01973388 0.9003835  0.07988264],negative,-0.88064957
"""EU opens data probes into Google, Facebook"",?",[0.04531302 0.08744802 0.86723894],neutral,-0.042135
"Facebook gains bull on cost trends,?",[0.7759327  0.17530955 0.04875776],positive,0.6006232
"Zuckerberg doubles down on ad policy,?",[0.0418362  0.78217304 0.17599072],negative,-0.74033684
"U S  weighing $2 4B of tariffs in response to France's digital services tax,?",[0.42886367 0.07806929 0.49306712],neutral,0.35079437
"Facebook complies with Singapore 'fake news' law,?",[0.06226607 0.11343911 0.82429487],neutral,-0.051173046
"Facebook was rival bidder for Fitbit - CNBC,?",[0.07564748 0.01697805 0.90737444],neutral,0.058669433
"""FB, TWTR say users revealed data through apps"",?",[0.04788471 0.11383235 0.8382829 ],neutral,-0.06594764
"Facebook launches market research app,?",[0.14428475 0.03215748 0.8235578 ],neutral,0.112127274
"Facebook built app for real-time face recognition - report,?",[0.03693021 0.0600803  0.9029895 ],neutral,-0.023150094
"Facebook considering political ad changes - DJ,?",[0.03788572 0.34505787 0.6170564 ],neutral,-0.30717215
"Google adds new limits to political ad targeting,?",[0.1438093  0.05563655 0.8005541 ],neutral,0.088172756
"""Facebook, Microsoft team on remote development"",?",[0.03171449 0.08131202 0.88697344],neutral,-0.049597535
"House releases answers from Big Tech queries,?",[0.0424674  0.22335841 0.7341742 ],neutral,-0.180891
"""Appaloosa adds Alibaba, increases Micron"",?",[0.52528596 0.12051318 0.35420084],positive,0.4047728
"Facebook taking 1 5M square feet of Hudson Yards,?",[0.03752097 0.21861166 0.7438674 ],neutral,-0.18109068
"""Facebook removes 3 2B fake accounts, details moderation"",?",[0.03072033 0.7749926  0.19428717],negative,-0.74427223
"""Facebook Pay has mixed implications for Venmo, Cash App, analysts say"",?",[0.04142334 0.8577878  0.10078887],negative,-0.81636447
"Twilio goes negative on report WhatsApp scaling down,?",[0.01737014 0.9539805  0.02864944],negative,-0.93661034
"Facebook launches Pay service; shares +2 4%,?",[0.18908863 0.03027632 0.7806351 ],neutral,0.15881231
"Instagram 'likes' to disappear in the U S ,?",[0.033131   0.75165033 0.2152187 ],negative,-0.71851933
"WhatsApp explores e-commerce via catalog feature,?",[0.04657362 0.01042777 0.9429986 ],neutral,0.03614585
"Google eyes changes to political ad policy - WSJ,?",[0.03808165 0.14697394 0.8149444 ],neutral,-0.10889229
"California seeks order to force Facebook probe cooperation,?",[0.03951306 0.5413347  0.41915226],negative,-0.50182164
"Apple publishes new details on privacy approach,?",[0.0368138  0.01347564 0.94971055],neutral,0.023338152
"Facebook planned 'switcharoo' on data change - Reuters,?",[0.04399081 0.38732037 0.5686888 ],neutral,-0.34332955
"Facebook reveals another privacy breach,?",[0.01345011 0.95509034 0.03145956],negative,-0.94164026
"Facebook starts rebranding at corporate level,?",[0.48236892 0.0188578  0.4987733 ],neutral,0.4635111
"Facebook held Fitbit acquisition talks - report,?",[0.02906593 0.04438156 0.92655253],neutral,-0.015315624
"Tech giants take hit as Goldman warns on regulation,?",[0.05202486 0.80251104 0.14546406],negative,-0.7504862
"Facebook +3 6% after double-digit Q3 gains,?",[0.33757976 0.6166518  0.04576841],negative,-0.27907202
"""Facebook EPS beats by $0 24, beats on revenue"",?",[0.31893888 0.08653031 0.59453076],neutral,0.23240858
"Facebook removes more inauthentic behavior tied to Russia,?",[0.06445458 0.5942886  0.34125686],negative,-0.52983403
"""Facebook, UK data regulator reach settlement"",?",[0.24047069 0.50908613 0.25044316],negative,-0.26861542
"Facebook Q3 2019 Earnings Preview,?",[0.04753854 0.21598502 0.7364764 ],neutral,-0.16844648
"Facebook's Q3 and beyond not looking good to Cleveland Research,?",[0.04616031 0.5906909  0.36314875],negative,-0.54453063
"Facebook picks up more News publishers,?",[0.42045525 0.1078949  0.47164986],neutral,0.31256035
"Zuckerberg stands up for Libra on Capitol Hill,?",[0.08591185 0.03296776 0.8811204 ],neutral,0.052944086
"CNN readying digital news service that would pay publishers,?",[0.11937767 0.01822723 0.8623951 ],neutral,0.10115044
"State AGs probing Alphabet meeting next month,?",[0.04623973 0.31676507 0.63699526],neutral,-0.27052534
"Facebook antitrust probe expands to 47 AGs,?",[0.42263934 0.08120467 0.49615607],neutral,0.34143466
"Tech breakups still on table - antitrust chief,?",[0.03767539 0.40333253 0.5589921 ],neutral,-0.36565715
"Libra moving cautiously amid 'risk of not innovating' - Zuckerberg,?",[0.602706   0.09602329 0.30127072],positive,0.50668275
"Facebook -2 2% as Mnuchin calls Libra launch 'premature',?",[0.01193535 0.96395266 0.02411201],negative,-0.9520173
"""Facebook removes more activity from Iran, Russia"",?",[0.02623584 0.80487156 0.16889256],negative,-0.77863574
"Facebook in news publishing deal with outlets - WSJ,?",[0.09390619 0.02609858 0.8799952 ],neutral,0.067807615
"""Zuckerberg address takes on free speech, China"",?",[0.0653403  0.01838881 0.916271  ],neutral,0.046951488
"Facebook Music adds seven European countries,?",[0.16048427 0.01144562 0.82807016],neutral,0.14903864
"Facebook still sees Libra winning enough financial backers,?",[0.5883064  0.03220487 0.3794887 ],positive,0.55610156
"Facebook's Libra sets membership after payment-firm exits,?",[0.02474318 0.0527701  0.9224867 ],neutral,-0.028026918
"Facebook bull expects modest earnings beat,?",[0.81840134 0.11957905 0.06201967],positive,0.69882226
"""TikTok sets up miles from Facebook, poaches employees"",?",[0.02849232 0.80996716 0.16154054],negative,-0.7814748
"Zuckerberg responds to report on meeting conservatives,?",[0.1416348  0.05211874 0.80624646],neutral,0.08951607
"Warren ups Facebook fight with ad challenge,?",[0.0559663  0.596506   0.34752768],negative,-0.5405397
"Libra's Marcus calls exits 'liberating',?",[0.0715688  0.29881883 0.6296124 ],neutral,-0.22725002
"Visa exits Facebook's Libra amid rush of departures,?",[0.03935525 0.8723828  0.08826194],negative,-0.83302754
"""Mastercard drops out of Libra, joining three others"",?",[0.02953486 0.75427216 0.21619295],negative,-0.7247373
"""EBay, Stripe out of Libra project"",?",[0.0360611  0.6484836  0.31545526],negative,-0.61242247
"Barclays urges adding Facebook before earnings,?",[0.14051631 0.02245954 0.8370242 ],neutral,0.118056774
"""Visa, Mastercard, Stripe CEOs urged to take Libra risks seriously"",?",[0.38913426 0.08229543 0.5285703 ],neutral,0.30683884
"Facebook's Zuckerberg to testify at House Financial Services hearing,?",[0.04047002 0.22574122 0.7337888 ],neutral,-0.1852712
"Libra's head of product made exit - Telegraph,?",[0.03292112 0.1295103  0.8375686 ],neutral,-0.09658918
"PTAB grants Snap review of BlackBerry patent,?",[0.18733943 0.01628472 0.7963758 ],neutral,0.1710547
"Facebook puts Workplace on Portal; Zoom Video -4 6%,?",[0.06734931 0.17583817 0.7568125 ],neutral,-0.108488865
"New YouTube tool looks to gather political ad share,?",[0.34725162 0.01658672 0.6361616 ],neutral,0.3306649
"Facebook underestimated Libra pushback - Loop,?",[0.05898542 0.8890062  0.05200834],negative,-0.8300208
"AG group probing Facebook could expand to 40,?",[0.5754623  0.01412783 0.41040987],positive,0.56133443
"PayPal pulls out of libra network,?",[0.01765356 0.9118149  0.07053148],negative,-0.89416134
"PayPal drops out of Facebook's Libra project,?",[0.01345691 0.9428339  0.04370919],negative,-0.92937696
"AG Barr asks Facebook to hold off on encryption plans,?",[0.03593607 0.79625016 0.16781373],negative,-0.7603141
"PayPal closer to quitting Facebook's Libra - FT,?",[0.03356427 0.8035136  0.16292214],negative,-0.7699493
"Snap -5% as Facebook rolls out camera/messaging app,?",[0.5925044  0.2779603  0.12953524],positive,0.31454408
"EU rules against Facebook in takedown case,?",[0.02961567 0.8179142  0.1524702 ],negative,-0.7882985
"Large Internet stocks 'compelling' heading into earnings - RBC,?",[0.67722833 0.07943498 0.24333669],positive,0.59779334
"Senators press tech firms on 'deepfake' technology,?",[0.12055292 0.06882147 0.81062555],neutral,0.051731452
"Facebook scrambles as Libra partners reconsider - WSJ,?",[0.03273682 0.84479463 0.12246857],negative,-0.8120578
"Criteo files French antitrust complaint against Facebook,?",[0.02083371 0.90631294 0.07285326],negative,-0.8854792
"Facebook to exempt opinions from fact checking - WSJ,?",[0.04429705 0.697845   0.257858  ],negative,-0.65354794
"Facebook to pay only some publishers for news section - WSJ,?",[0.03445166 0.05464751 0.91090083],neutral,-0.020195853
"Facebook will have to share messages with U K  - Bloomberg,?",[0.03297554 0.23603196 0.7309925 ],neutral,-0.20305642
"""Summit launches Buy on Facebook, 'king of social media'"",?",[0.23158282 0.01680191 0.7516152 ],neutral,0.21478091
"FB's Sandberg headed for House in October,?",[0.05150089 0.19653313 0.751966  ],neutral,-0.14503224
"DOJ to start own Facebook antitrust probe - Bloomberg,?",[0.03988747 0.37894312 0.5811694 ],neutral,-0.33905566
"Oculus app sales pass $100M - Zuckerberg,?",[0.449477   0.11429766 0.43622535],positive,0.33517933
"Facebook looking to lease old NYC post office - Post,?",[0.03953527 0.0118687  0.948596  ],neutral,0.027666576
"Facebook buying brain-computer start-up for $1B - CNBC,?",[0.04498605 0.05859771 0.8964163 ],neutral,-0.013611663
"Snap helping FTC investigate Facebook - WSJ,?",[0.02810789 0.79939675 0.17249537],negative,-0.7712889
"Facebook updates on app developer investigation,?",[0.03778941 0.14484109 0.8173695 ],neutral,-0.10705168
"""Roku slides as Comcast, Facebook add streaming wrinkles"",?",[0.04568593 0.2259341  0.72837996],neutral,-0.18024817
"Facebook refreshes Portal line with lower-priced devices,?",[0.6658847  0.02371854 0.31039676],positive,0.64216614
"Facebook unveils plan for oversight board,?",[0.10446836 0.02690023 0.8686314 ],neutral,0.07756813
"""Facebook, Luxottica team on smart glasses - CNBC"",?",[0.04052748 0.0504643  0.90900826],neutral,-0.009936821
"Federal clashes grow over investigating tech - WSJ,?",[0.01489038 0.9450594  0.04005024],negative,-0.93016905
"""Facebook meeting with Fed, other central banks to discuss libra - FT"",?",[0.0493075  0.01702562 0.93366694],neutral,0.032281883
"Germany set to ban Libra in favor of state solution - report,?",[0.03831489 0.4606926  0.5009925 ],neutral,-0.42237774
"France calls for EU rules on cryptos,?",[0.07428165 0.02621057 0.89950776],neutral,0.04807108
"Facebook updates policy on limiting expression,?",[0.08065119 0.07372077 0.845628  ],neutral,0.0069304183
"Senate Commerce calls tech hearing on mass violence/extremism,?",[0.06604254 0.19160034 0.74235713],neutral,-0.1255578
"Facebook's Libra seeks license from FINMA,?",[0.0729204  0.01460648 0.9124731 ],neutral,0.05831392
"Guggenheim positive on Match despite FB Dating,?",[0.5926426  0.32194543 0.08541201],positive,0.27069718
"""Facebook describes Libra backing basket, leaving out yuan"",?",[0.03470301 0.07675601 0.888541  ],neutral,-0.042053003
"NY AG launches widespread Facebook probe,?",[0.02965488 0.8456154  0.12472975],negative,-0.8159605
